name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,sl,tp,sm,st,gate,kn,kr,kb,h,w
sl-0.25|tp1000000000.0|sm0|st0.55|multi|k333|h6|ew,0.33343461559877174,0.12725478443785376,20.6179831160918,0.8768500215302257,-0.7013619206069204,4,0.3644743705620056,0.3632655189308921,0.18664010073969006,0.6235275031701968,21.641417322257105,10,10,10,-0.25,1000000000.0,0,0.55,multi,3,3,3,6,ew
sl-0.25|tp1000000000.0|sm0|st0.5|multi|k333|h6|ew,0.33343461559877174,0.12725478443785376,20.6179831160918,0.8768500215302257,-0.7013619206069204,4,0.3644743705620056,0.3632655189308921,0.18664010073969006,0.6235275031701968,21.641417322257105,10,10,10,-0.25,1000000000.0,0,0.5,multi,3,3,3,6,ew
sl-0.25|tp1000000000.0|sm0|st-1000000000.0|multi|k333|h6|ew,0.33343461559877174,0.12725478443785376,20.6179831160918,0.8768500215302257,-0.7013619206069204,4,0.3644743705620056,0.3632655189308921,0.18664010073969006,0.6235275031701968,21.641417322257105,10,10,10,-0.25,1000000000.0,0,-1000000000.0,multi,3,3,3,6,ew
sl-1.0|tp1.5|sm0|st-1000000000.0|breadth_tight|k324|h6|ew,0.3277251734400215,0.12725478443785376,20.047038900216773,0.810080464729767,-0.5698805278680614,4,0.3641199800942264,0.2975271747617202,0.1371201393040955,1.1742191439701806,21.60597827547918,10,8,10,-1.0,1.5,0,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-1.0|tp1.5|sm0|st-1000000000.0|tight|k324|h6|ew,0.3277251734400215,0.12725478443785376,20.047038900216773,0.810080464729767,-0.5698805278680614,4,0.3641199800942264,0.2975271747617202,0.1371201393040955,1.1742191439701806,21.60597827547918,10,8,10,-1.0,1.5,0,-1000000000.0,tight,3,2,4,6,ew
sl-1.0|tp1.5|sm0|st0.5|tight|k324|h6|ew,0.3277251734400215,0.12725478443785376,20.047038900216773,0.810080464729767,-0.5698805278680614,4,0.3641199800942264,0.2975271747617202,0.1371201393040955,1.1742191439701806,21.60597827547918,10,8,10,-1.0,1.5,0,0.5,tight,3,2,4,6,ew
sl-1.0|tp1.5|sm0|st0.5|breadth_tight|k324|h6|ew,0.3277251734400215,0.12725478443785376,20.047038900216773,0.810080464729767,-0.5698805278680614,4,0.3641199800942264,0.2975271747617202,0.1371201393040955,1.1742191439701806,21.60597827547918,10,8,10,-1.0,1.5,0,0.5,breadth_tight,3,2,4,6,ew
sl-0.4|tp1.0|sm1|st0.55|multi|k333|h6|ew,0.3365736229702194,0.12725478443785376,20.931883853236567,0.9681530529491021,-0.6092928741800894,4,0.3629765179932498,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.49163206538152,10,9,10,-0.4,1.0,1,0.55,multi,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st0.5|multi|k333|h6|ew,0.3365736229702194,0.12725478443785376,20.931883853236567,0.9681530529491021,-0.6092928741800894,4,0.3629765179932498,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.49163206538152,10,9,10,-0.4,1.0,1,0.5,multi,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st-1000000000.0|multi|k333|h6|ew,0.3365736229702194,0.12725478443785376,20.931883853236567,0.9681530529491021,-0.6092928741800894,4,0.3629765179932498,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.49163206538152,10,9,10,-0.4,1.0,1,-1000000000.0,multi,3,3,3,6,ew
sl-1.0|tp1.0|sm0|st0.55|multi|k324|h6|ew,0.3181525698745524,0.12725478443785376,19.089778543669865,0.781809278445402,-0.5534944532701611,8,0.36250405554512605,0.32441967057739196,0.14883275499158488,0.9436253825191308,21.444385820569142,10,9,10,-1.0,1.0,0,0.55,multi,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm0|st0.55|multi|k324|h6|ew,0.34699176544820354,0.12725478443785376,21.973698101034977,0.7717746548214622,-0.6530332254306997,8,0.3624904000965003,0.332108262111239,0.13764851038784953,0.8454158433341865,21.443020275706573,10,10,10,-0.3,1000000000.0,0,0.55,multi,3,2,4,6,ew
sl-1.0|tp0.75|sm0|st0.5|tight|k324|h6|ew,0.32108677077958014,0.12725478443785376,19.383198634172636,0.7861227571998388,-0.5698805278680613,4,0.3624142239503938,0.3142114234684259,0.11745506471174494,0.9849187194848916,21.435402661095917,10,8,10,-1.0,0.75,0,0.5,tight,3,2,4,6,ew
sl-1.0|tp0.75|sm0|st-1000000000.0|breadth_tight|k324|h6|ew,0.32108677077958014,0.12725478443785376,19.383198634172636,0.7861227571998388,-0.5698805278680613,4,0.3624142239503938,0.3142114234684259,0.11745506471174494,0.9849187194848916,21.435402661095917,10,8,10,-1.0,0.75,0,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-1.0|tp0.75|sm0|st0.5|breadth_tight|k324|h6|ew,0.32108677077958014,0.12725478443785376,19.383198634172636,0.7861227571998388,-0.5698805278680613,4,0.3624142239503938,0.3142114234684259,0.11745506471174494,0.9849187194848916,21.435402661095917,10,8,10,-1.0,0.75,0,0.5,breadth_tight,3,2,4,6,ew
sl-1.0|tp0.75|sm0|st-1000000000.0|tight|k324|h6|ew,0.32108677077958014,0.12725478443785376,19.383198634172636,0.7861227571998388,-0.5698805278680613,4,0.3624142239503938,0.3142114234684259,0.11745506471174494,0.9849187194848916,21.435402661095917,10,8,10,-1.0,0.75,0,-1000000000.0,tight,3,2,4,6,ew
sl-1.0|tp1.5|sm1|st0.5|tight|k324|h6|ew,0.3256276741369004,0.12725478443785376,19.837288969904666,0.8073617215374033,-0.5698805278680614,4,0.36157596760302296,0.2975271747617202,0.1371201393040955,1.1487790190581464,21.351577026358836,10,8,10,-1.0,1.5,1,0.5,tight,3,2,4,6,ew
sl-1.0|tp1.5|sm1|st-1000000000.0|tight|k324|h6|ew,0.3256276741369004,0.12725478443785376,19.837288969904666,0.8073617215374033,-0.5698805278680614,4,0.36157596760302296,0.2975271747617202,0.1371201393040955,1.1487790190581464,21.351577026358836,10,8,10,-1.0,1.5,1,-1000000000.0,tight,3,2,4,6,ew
sl-1.0|tp1.5|sm1|st-1000000000.0|breadth_tight|k324|h6|ew,0.3256276741369004,0.12725478443785376,19.837288969904666,0.8073617215374033,-0.5698805278680614,4,0.36157596760302296,0.2975271747617202,0.1371201393040955,1.1487790190581464,21.351577026358836,10,8,10,-1.0,1.5,1,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-1.0|tp1.5|sm1|st0.5|breadth_tight|k324|h6|ew,0.3256276741369004,0.12725478443785376,19.837288969904666,0.8073617215374033,-0.5698805278680614,4,0.36157596760302296,0.2975271747617202,0.1371201393040955,1.1487790190581464,21.351577026358836,10,8,10,-1.0,1.5,1,0.5,breadth_tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st-1000000000.0|tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,0,-1000000000.0,tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st-1000000000.0|breadth_tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,0,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st0.5|breadth_tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,1,0.5,breadth_tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st-1000000000.0|breadth_tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,1,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st-1000000000.0|tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,1,-1000000000.0,tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st0.5|tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,0,0.5,tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm1|st0.5|tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,1,0.5,tight,3,2,4,6,ew
sl-1.0|tp1000000000.0|sm0|st0.5|breadth_tight|k324|h6|ew,0.32528192089165686,0.12725478443785376,19.802713645380308,0.8043887570116713,-0.5698805278680614,4,0.36115909459343054,0.2975271747617202,0.1371201393040955,1.1446102889622227,21.3098897253996,10,8,10,-1.0,1000000000.0,0,0.5,breadth_tight,3,2,4,6,ew
sl-0.4|tp1.5|sm1|st0.5|multi|k333|h6|ew,0.337503322495184,0.12725478443785376,21.024853805733024,0.9575336326847467,-0.6092928741800894,4,0.36097154624687944,0.37071529774513623,0.14492104439496223,0.5816090782712873,21.291134890744488,10,9,10,-0.4,1.5,1,0.5,multi,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st-1000000000.0|multi|k333|h6|ew,0.337503322495184,0.12725478443785376,21.024853805733024,0.9575336326847467,-0.6092928741800894,4,0.36097154624687944,0.37071529774513623,0.14492104439496223,0.5816090782712873,21.291134890744488,10,9,10,-0.4,1.5,1,-1000000000.0,multi,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st0.55|multi|k333|h6|ew,0.337503322495184,0.12725478443785376,21.024853805733024,0.9575336326847467,-0.6092928741800894,4,0.36097154624687944,0.37071529774513623,0.14492104439496223,0.5816090782712873,21.291134890744488,10,9,10,-0.4,1.5,1,0.55,multi,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st0.5|tight|k333|h6|ew,0.33408326937196775,0.12725478443785376,20.6828484934114,0.9691572625729535,-0.62523201432375,4,0.36088589565184265,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.282569831240803,10,9,10,-0.4,1.0,1,0.5,tight,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st0.55|tight|k333|h6|ew,0.33408326937196775,0.12725478443785376,20.6828484934114,0.9691572625729535,-0.62523201432375,4,0.36088589565184265,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.282569831240803,10,9,10,-0.4,1.0,1,0.55,tight,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st0.55|breadth_tight|k333|h6|ew,0.33408326937196775,0.12725478443785376,20.6828484934114,0.9691572625729535,-0.62523201432375,4,0.36088589565184265,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.282569831240803,10,9,10,-0.4,1.0,1,0.55,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st0.5|breadth_tight|k333|h6|ew,0.33408326937196775,0.12725478443785376,20.6828484934114,0.9691572625729535,-0.62523201432375,4,0.36088589565184265,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.282569831240803,10,9,10,-0.4,1.0,1,0.5,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st-1000000000.0|tight|k333|h6|ew,0.33408326937196775,0.12725478443785376,20.6828484934114,0.9691572625729535,-0.62523201432375,4,0.36088589565184265,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.282569831240803,10,9,10,-0.4,1.0,1,-1000000000.0,tight,3,3,3,6,ew
sl-0.4|tp1.0|sm1|st-1000000000.0|breadth_tight|k333|h6|ew,0.33408326937196775,0.12725478443785376,20.6828484934114,0.9691572625729535,-0.62523201432375,4,0.36088589565184265,0.37699206090089976,0.14492104439496223,0.5363359004204029,21.282569831240803,10,9,10,-0.4,1.0,1,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st0.5|breadth_tight|k333|h6|ew,0.32896757253208886,0.12725478443785376,20.17127880942351,0.8919265000511989,-0.7546981738506152,4,0.36072001487989097,0.39387342478029974,0.14492104439496223,0.6362413971897827,21.26598175404564,10,9,10,-0.4,1.5,0,0.5,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st0.55|tight|k333|h6|ew,0.32896757253208886,0.12725478443785376,20.17127880942351,0.8919265000511989,-0.7546981738506152,4,0.36072001487989097,0.39387342478029974,0.14492104439496223,0.6362413971897827,21.26598175404564,10,9,10,-0.4,1.5,0,0.55,tight,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st-1000000000.0|breadth_tight|k333|h6|ew,0.32896757253208886,0.12725478443785376,20.17127880942351,0.8919265000511989,-0.7546981738506152,4,0.36072001487989097,0.39387342478029974,0.14492104439496223,0.6362413971897827,21.26598175404564,10,9,10,-0.4,1.5,0,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st-1000000000.0|tight|k333|h6|ew,0.32896757253208886,0.12725478443785376,20.17127880942351,0.8919265000511989,-0.7546981738506152,4,0.36072001487989097,0.39387342478029974,0.14492104439496223,0.6362413971897827,21.26598175404564,10,9,10,-0.4,1.5,0,-1000000000.0,tight,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st0.5|tight|k333|h6|ew,0.32896757253208886,0.12725478443785376,20.17127880942351,0.8919265000511989,-0.7546981738506152,4,0.36072001487989097,0.39387342478029974,0.14492104439496223,0.6362413971897827,21.26598175404564,10,9,10,-0.4,1.5,0,0.5,tight,3,3,3,6,ew
sl-0.4|tp1.5|sm0|st0.55|breadth_tight|k333|h6|ew,0.32896757253208886,0.12725478443785376,20.17127880942351,0.8919265000511989,-0.7546981738506152,4,0.36072001487989097,0.39387342478029974,0.14492104439496223,0.6362413971897827,21.26598175404564,10,9,10,-0.4,1.5,0,0.55,breadth_tight,3,3,3,6,ew
sl-0.3|tp0.75|sm0|st0.55|multi|k434|h6|ew,0.28459805028594953,0.12725478443785376,15.734326584809576,0.7658038922476407,-0.6649445639538639,8,0.3604008367740432,0.36492018485277966,0.08122708197565487,0.6220311898883086,21.23406394346086,10,9,10,-0.3,0.75,0,0.55,multi,4,3,4,6,ew
sl-0.4|tp1000000000.0|sm1|st-1000000000.0|multi|k333|h6|ew,0.33680967797584915,0.12725478443785376,20.95548935379954,0.9492264543330472,-0.6092928741800894,4,0.36036194216358863,0.37071529774513623,0.14492104439496223,0.575513037438379,21.230174482415404,10,9,10,-0.4,1000000000.0,1,-1000000000.0,multi,3,3,3,6,ew
sl-0.4|tp1000000000.0|sm1|st0.55|multi|k333|h6|ew,0.33680967797584915,0.12725478443785376,20.95548935379954,0.9492264543330472,-0.6092928741800894,4,0.36036194216358863,0.37071529774513623,0.14492104439496223,0.575513037438379,21.230174482415404,10,9,10,-0.4,1000000000.0,1,0.55,multi,3,3,3,6,ew
sl-0.4|tp1000000000.0|sm1|st0.5|multi|k333|h6|ew,0.33680967797584915,0.12725478443785376,20.95548935379954,0.9492264543330472,-0.6092928741800894,4,0.36036194216358863,0.37071529774513623,0.14492104439496223,0.575513037438379,21.230174482415404,10,9,10,-0.4,1000000000.0,1,0.5,multi,3,3,3,6,ew
sl-0.25|tp1.0|sm0|st0.5|breadth_tight|k333|h6|ew,0.33353893198082996,0.12725478443785376,20.62841475429762,0.8797473614681912,-0.7500095113364661,4,0.35958339714610343,0.35584701574250344,0.1727681003649233,0.6171275566136678,21.152319980666874,10,10,10,-0.25,1.0,0,0.5,breadth_tight,3,3,3,6,ew
sl-0.25|tp1.0|sm0|st-1000000000.0|tight|k333|h6|ew,0.33353893198082996,0.12725478443785376,20.62841475429762,0.8797473614681912,-0.7500095113364661,4,0.35958339714610343,0.35584701574250344,0.1727681003649233,0.6171275566136678,21.152319980666874,10,10,10,-0.25,1.0,0,-1000000000.0,tight,3,3,3,6,ew
sl-0.25|tp1.0|sm0|st-1000000000.0|breadth_tight|k333|h6|ew,0.33353893198082996,0.12725478443785376,20.62841475429762,0.8797473614681912,-0.7500095113364661,4,0.35958339714610343,0.35584701574250344,0.1727681003649233,0.6171275566136678,21.152319980666874,10,10,10,-0.25,1.0,0,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.25|tp1.0|sm0|st0.5|tight|k333|h6|ew,0.33353893198082996,0.12725478443785376,20.62841475429762,0.8797473614681912,-0.7500095113364661,4,0.35958339714610343,0.35584701574250344,0.1727681003649233,0.6171275566136678,21.152319980666874,10,10,10,-0.25,1.0,0,0.5,tight,3,3,3,6,ew
sl-0.25|tp1.0|sm0|st0.55|breadth_tight|k333|h6|ew,0.33353893198082996,0.12725478443785376,20.62841475429762,0.8797473614681912,-0.7500095113364661,4,0.35958339714610343,0.35584701574250344,0.1727681003649233,0.6171275566136678,21.152319980666874,10,10,10,-0.25,1.0,0,0.55,breadth_tight,3,3,3,6,ew
sl-0.25|tp1.0|sm0|st0.55|tight|k333|h6|ew,0.33353893198082996,0.12725478443785376,20.62841475429762,0.8797473614681912,-0.7500095113364661,4,0.35958339714610343,0.35584701574250344,0.1727681003649233,0.6171275566136678,21.152319980666874,10,10,10,-0.25,1.0,0,0.55,tight,3,3,3,6,ew
sl-1.0|tp1.0|sm0|st0.55|breadth_tight|k434|h6|ew,0.2986359860125507,0.12725478443785376,17.138120157469693,0.7995784039979121,-0.5773755420734833,8,0.35919542425568524,0.3923199531374466,0.04651456912472929,0.6947322040561545,21.113522691625057,10,9,10,-1.0,1.0,0,0.55,breadth_tight,4,3,4,6,ew
sl-1.0|tp1.0|sm0|st0.55|tight|k434|h6|ew,0.2986359860125507,0.12725478443785376,17.138120157469693,0.7995784039979121,-0.5773755420734833,8,0.35919542425568524,0.3923199531374466,0.04651456912472929,0.6947322040561545,21.113522691625057,10,9,10,-1.0,1.0,0,0.55,tight,4,3,4,6,ew
sl-1.0|tp1.0|sm0|st0.55|breadth_tight|k324|h6|ew,0.31474548659466506,0.12725478443785376,18.74907021568113,0.7855534958341303,-0.5698805278680613,8,0.35879514150799513,0.32441967057739196,0.14883275499158488,0.9065362421478218,21.073494416856054,10,9,10,-1.0,1.0,0,0.55,breadth_tight,3,2,4,6,ew
sl-1.0|tp1.0|sm0|st0.55|tight|k324|h6|ew,0.31474548659466506,0.12725478443785376,18.74907021568113,0.7855534958341303,-0.5698805278680613,8,0.35879514150799513,0.32441967057739196,0.14883275499158488,0.9065362421478218,21.073494416856054,10,9,10,-1.0,1.0,0,0.55,tight,3,2,4,6,ew
sl-0.4|tp1.5|sm1|st0.55|tight|k333|h6|ew,0.33501123664625965,0.12725478443785376,20.775645220840588,0.9581911762998776,-0.62523201432375,4,0.35879086010675315,0.37071529774513623,0.14492104439496223,0.5598022168700236,21.07306627673185,10,9,10,-0.4,1.5,1,0.55,tight,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st-1000000000.0|tight|k333|h6|ew,0.33501123664625965,0.12725478443785376,20.775645220840588,0.9581911762998776,-0.62523201432375,4,0.35879086010675315,0.37071529774513623,0.14492104439496223,0.5598022168700236,21.07306627673185,10,9,10,-0.4,1.5,1,-1000000000.0,tight,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st0.5|tight|k333|h6|ew,0.33501123664625965,0.12725478443785376,20.775645220840588,0.9581911762998776,-0.62523201432375,4,0.35879086010675315,0.37071529774513623,0.14492104439496223,0.5598022168700236,21.07306627673185,10,9,10,-0.4,1.5,1,0.5,tight,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st-1000000000.0|breadth_tight|k333|h6|ew,0.33501123664625965,0.12725478443785376,20.775645220840588,0.9581911762998776,-0.62523201432375,4,0.35879086010675315,0.37071529774513623,0.14492104439496223,0.5598022168700236,21.07306627673185,10,9,10,-0.4,1.5,1,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st0.55|breadth_tight|k333|h6|ew,0.33501123664625965,0.12725478443785376,20.775645220840588,0.9581911762998776,-0.62523201432375,4,0.35879086010675315,0.37071529774513623,0.14492104439496223,0.5598022168700236,21.07306627673185,10,9,10,-0.4,1.5,1,0.55,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.5|sm1|st0.5|breadth_tight|k333|h6|ew,0.33501123664625965,0.12725478443785376,20.775645220840588,0.9581911762998776,-0.62523201432375,4,0.35879086010675315,0.37071529774513623,0.14492104439496223,0.5598022168700236,21.07306627673185,10,9,10,-0.4,1.5,1,0.5,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st-1000000000.0|breadth_tight|k333|h6|ew,0.3286237612919267,0.12725478443785376,20.136897685407295,0.8937442360618034,-0.7546981738506152,4,0.35828599705961056,0.37839528626464936,0.14492104439496223,0.6362413971897827,21.022579972017592,10,9,10,-0.4,1.0,0,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st0.5|tight|k333|h6|ew,0.3286237612919267,0.12725478443785376,20.136897685407295,0.8937442360618034,-0.7546981738506152,4,0.35828599705961056,0.37839528626464936,0.14492104439496223,0.6362413971897827,21.022579972017592,10,9,10,-0.4,1.0,0,0.5,tight,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st0.55|tight|k333|h6|ew,0.3286237612919267,0.12725478443785376,20.136897685407295,0.8937442360618034,-0.7546981738506152,4,0.35828599705961056,0.37839528626464936,0.14492104439496223,0.6362413971897827,21.022579972017592,10,9,10,-0.4,1.0,0,0.55,tight,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st0.55|breadth_tight|k333|h6|ew,0.3286237612919267,0.12725478443785376,20.136897685407295,0.8937442360618034,-0.7546981738506152,4,0.35828599705961056,0.37839528626464936,0.14492104439496223,0.6362413971897827,21.022579972017592,10,9,10,-0.4,1.0,0,0.55,breadth_tight,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st-1000000000.0|tight|k333|h6|ew,0.3286237612919267,0.12725478443785376,20.136897685407295,0.8937442360618034,-0.7546981738506152,4,0.35828599705961056,0.37839528626464936,0.14492104439496223,0.6362413971897827,21.022579972017592,10,9,10,-0.4,1.0,0,-1000000000.0,tight,3,3,3,6,ew
sl-0.4|tp1.0|sm0|st0.5|breadth_tight|k333|h6|ew,0.3286237612919267,0.12725478443785376,20.136897685407295,0.8937442360618034,-0.7546981738506152,4,0.35828599705961056,0.37839528626464936,0.14492104439496223,0.6362413971897827,21.022579972017592,10,9,10,-0.4,1.0,0,0.5,breadth_tight,3,3,3,6,ew
sl-0.4|tp1000000000.0|sm1|st0.5|breadth_tight|k333|h6|ew,0.3343188845511469,0.12725478443785376,20.70641001132931,0.9496793288097692,-0.62523201432375,4,0.35818966110404543,0.37071529774513623,0.14492104439496223,0.5537902268429471,21.012946376461084,10,9,10,-0.4,1000000000.0,1,0.5,breadth_tight,3,3,3,6,ew
sl-0.4|tp1000000000.0|sm1|st0.55|breadth_tight|k333|h6|ew,0.3343188845511469,0.12725478443785376,20.70641001132931,0.9496793288097692,-0.62523201432375,4,0.35818966110404543,0.37071529774513623,0.14492104439496223,0.5537902268429471,21.012946376461084,10,9,10,-0.4,1000000000.0,1,0.55,breadth_tight,3,3,3,6,ew
