H,N,year,i,p_last,p_zero
756,5,1992,575,0.9866666666666667,0.9866666666666667
756,10,1992,575,0.9966666666666667,0.9966666666666667
756,20,1992,575,1.0,1.0
756,50,1992,575,1.0,1.0
756,1,1992,596,0.8566666666666667,0.8566666666666667
756,5,1992,596,0.9266666666666666,0.9266666666666666
756,10,1992,596,0.9933333333333333,0.9933333333333333
756,20,1992,596,1.0,1.0
756,50,1992,596,1.0,1.0
756,1,1992,617,0.8833333333333333,0.8833333333333333
756,5,1992,617,0.9466666666666667,0.9466666666666667
756,10,1992,617,0.99,0.99
756,20,1992,617,1.0,1.0
756,50,1992,617,1.0,1.0
756,1,1992,638,0.84,0.84
756,5,1992,638,0.9466666666666667,0.9466666666666667
756,10,1992,638,0.9833333333333333,0.9833333333333333
756,20,1992,638,1.0,1.0
756,50,1992,638,1.0,1.0
756,1,1992,659,0.83,0.83
756,5,1992,659,0.9966666666666667,0.9966666666666667
756,10,1992,659,1.0,1.0
756,20,1992,659,1.0,1.0
756,50,1992,659,1.0,1.0
756,1,1992,680,0.9,0.9
756,5,1992,680,0.99,0.99
756,10,1992,680,1.0,1.0
756,20,1992,680,1.0,1.0
756,50,1992,680,1.0,1.0
756,1,1992,722,0.8333333333333334,0.8333333333333334
756,5,1992,722,0.9933333333333333,0.9933333333333333
756,10,1992,722,1.0,1.0
756,20,1992,722,1.0,1.0
756,50,1992,722,1.0,1.0
756,1,1992,743,0.83,0.83
756,5,1992,743,0.9866666666666667,0.9866666666666667
756,10,1992,743,1.0,1.0
756,20,1992,743,1.0,1.0
756,50,1992,743,1.0,1.0
756,1,1993,764,0.9,0.9
756,5,1993,764,0.9966666666666667,0.9966666666666667
756,10,1993,764,1.0,1.0
756,20,1993,764,1.0,1.0
756,50,1993,764,1.0,1.0
756,1,1993,785,0.8133333333333334,0.8133333333333334
756,5,1993,785,0.99,0.99
756,10,1993,785,1.0,1.0
756,20,1993,785,1.0,1.0
756,50,1993,785,1.0,1.0
756,1,1993,806,0.85,0.85
756,5,1993,806,0.97,0.97
756,10,1993,806,1.0,1.0
756,20,1993,806,1.0,1.0
756,50,1993,806,1.0,1.0
756,1,1993,827,0.8466666666666667,0.8466666666666667
756,5,1993,827,0.98,0.98
756,10,1993,827,1.0,1.0
756,20,1993,827,1.0,1.0
756,50,1993,827,1.0,1.0
756,1,1993,848,0.7666666666666667,0.7666666666666667
756,5,1993,848,0.9733333333333334,0.9733333333333334
756,10,1993,848,0.9933333333333333,0.9933333333333333
756,20,1993,848,1.0,1.0
756,50,1993,848,1.0,1.0
756,1,1993,869,0.8133333333333334,0.8133333333333334
756,5,1993,869,0.9933333333333333,0.9933333333333333
756,10,1993,869,1.0,1.0
756,20,1993,869,1.0,1.0
756,50,1993,869,1.0,1.0
756,1,1993,890,0.8333333333333334,0.8333333333333334
756,5,1993,890,0.9833333333333333,0.9833333333333333
756,10,1993,890,0.9966666666666667,0.9966666666666667
756,20,1993,890,1.0,1.0
756,50,1993,890,1.0,1.0
756,1,1993,932,0.7833333333333333,0.7833333333333333
756,5,1993,932,0.9633333333333334,0.9633333333333334
756,10,1993,932,0.9933333333333333,0.9933333333333333
756,20,1993,932,1.0,1.0
756,50,1993,932,1.0,1.0
756,1,1993,974,0.9233333333333333,0.9233333333333333
756,5,1993,974,1.0,1.0
756,10,1993,974,1.0,1.0
756,20,1993,974,1.0,1.0
756,50,1993,974,1.0,1.0
756,1,1993,995,0.9333333333333333,0.9333333333333333
756,5,1993,995,1.0,1.0
756,10,1993,995,1.0,1.0
756,20,1993,995,1.0,1.0
756,50,1993,995,1.0,1.0
756,1,1994,1016,0.9566666666666667,0.9566666666666667
756,5,1994,1016,1.0,1.0
756,10,1994,1016,1.0,1.0
756,20,1994,1016,1.0,1.0
756,50,1994,1016,1.0,1.0
756,1,1994,1037,0.9033333333333333,0.9033333333333333
756,5,1994,1037,1.0,1.0
756,10,1994,1037,1.0,1.0
756,20,1994,1037,1.0,1.0
756,50,1994,1037,1.0,1.0
756,1,1994,1058,0.9533333333333334,0.9533333333333334
756,5,1994,1058,1.0,1.0
756,10,1994,1058,1.0,1.0
756,20,1994,1058,1.0,1.0
756,50,1994,1058,1.0,1.0
756,1,1994,1079,0.9366666666666666,0.9366666666666666
756,5,1994,1079,0.9933333333333333,0.9933333333333333
756,10,1994,1079,1.0,1.0
756,20,1994,1079,1.0,1.0
756,50,1994,1079,1.0,1.0
756,1,1994,1184,1.0,1.0
756,5,1994,1184,1.0,1.0
756,10,1994,1184,1.0,1.0
756,20,1994,1184,1.0,1.0
756,50,1994,1184,1.0,1.0
756,1,1994,1226,0.97,0.97
756,5,1994,1226,1.0,1.0
756,10,1994,1226,1.0,1.0
756,20,1994,1226,1.0,1.0
756,50,1994,1226,1.0,1.0
756,1,1995,1289,0.9933333333333333,0.9933333333333333
756,5,1995,1289,1.0,1.0
756,10,1995,1289,1.0,1.0
756,20,1995,1289,1.0,1.0
756,50,1995,1289,1.0,1.0
756,1,1995,1310,0.9966666666666667,0.9966666666666667
756,5,1995,1310,1.0,1.0
756,10,1995,1310,1.0,1.0
756,20,1995,1310,1.0,1.0
756,50,1995,1310,1.0,1.0
756,1,1995,1331,0.96,0.96
756,5,1995,1331,1.0,1.0
756,10,1995,1331,1.0,1.0
756,20,1995,1331,1.0,1.0
756,50,1995,1331,1.0,1.0
756,1,1995,1352,0.9633333333333334,0.9633333333333334
756,5,1995,1352,1.0,1.0
756,10,1995,1352,1.0,1.0
756,20,1995,1352,1.0,1.0
756,50,1995,1352,1.0,1.0
756,1,1995,1373,0.97,0.97
756,5,1995,1373,1.0,1.0
756,10,1995,1373,1.0,1.0
756,20,1995,1373,1.0,1.0
756,50,1995,1373,1.0,1.0
756,1,1995,1394,0.9766666666666667,0.9766666666666667
756,5,1995,1394,1.0,1.0
756,10,1995,1394,1.0,1.0
756,20,1995,1394,1.0,1.0
756,50,1995,1394,1.0,1.0
756,1,1995,1415,0.93,0.93
756,5,1995,1415,1.0,1.0
756,10,1995,1415,1.0,1.0
756,20,1995,1415,1.0,1.0
756,50,1995,1415,1.0,1.0
756,1,1995,1436,0.92,0.92
756,5,1995,1436,1.0,1.0
756,10,1995,1436,1.0,1.0
756,20,1995,1436,1.0,1.0
756,50,1995,1436,1.0,1.0
756,1,1995,1457,0.9333333333333333,0.9333333333333333
756,5,1995,1457,1.0,1.0
756,10,1995,1457,1.0,1.0
756,20,1995,1457,1.0,1.0
756,50,1995,1457,1.0,1.0
756,1,1995,1478,0.85,0.85
756,5,1995,1478,0.9933333333333333,0.9933333333333333
756,10,1995,1478,1.0,1.0
756,20,1995,1478,1.0,1.0
756,50,1995,1478,1.0,1.0
756,1,1995,1499,0.8833333333333333,0.8833333333333333
756,5,1995,1499,0.9966666666666667,0.9966666666666667
756,10,1995,1499,1.0,1.0
756,20,1995,1499,1.0,1.0
756,50,1995,1499,1.0,1.0
756,1,1996,1520,0.91,0.91
756,5,1996,1520,1.0,1.0
756,10,1996,1520,1.0,1.0
756,20,1996,1520,1.0,1.0
756,50,1996,1520,1.0,1.0
756,1,1996,1541,0.8966666666666666,0.8966666666666666
756,5,1996,1541,0.9966666666666667,0.9966666666666667
756,10,1996,1541,1.0,1.0
756,20,1996,1541,1.0,1.0
756,50,1996,1541,1.0,1.0
756,1,1996,1562,0.9033333333333333,0.9033333333333333
756,5,1996,1562,1.0,1.0
756,10,1996,1562,1.0,1.0
756,20,1996,1562,1.0,1.0
756,50,1996,1562,1.0,1.0
756,1,1996,1583,0.85,0.85
756,5,1996,1583,0.99,0.99
756,10,1996,1583,1.0,1.0
756,20,1996,1583,1.0,1.0
756,50,1996,1583,1.0,1.0
756,1,1996,1604,0.83,0.83
756,5,1996,1604,0.9866666666666667,0.9866666666666667
756,10,1996,1604,0.9966666666666667,0.9966666666666667
756,20,1996,1604,1.0,1.0
756,50,1996,1604,1.0,1.0
756,1,1996,1625,0.82,0.82
756,5,1996,1625,0.9833333333333333,0.9833333333333333
756,10,1996,1625,1.0,1.0
756,20,1996,1625,1.0,1.0
756,50,1996,1625,1.0,1.0
756,1,1996,1646,0.9133333333333333,0.9133333333333333
756,5,1996,1646,0.9966666666666667,0.9966666666666667
756,10,1996,1646,1.0,1.0
756,20,1996,1646,1.0,1.0
756,50,1996,1646,1.0,1.0
756,1,1996,1730,0.7966666666666666,0.7966666666666666
756,5,1996,1730,0.99,0.99
756,10,1996,1730,1.0,1.0
756,20,1996,1730,1.0,1.0
756,50,1996,1730,1.0,1.0
756,1,1996,1772,0.8066666666666666,0.8066666666666666
756,5,1996,1772,0.9533333333333334,0.9533333333333334
756,10,1996,1772,0.9933333333333333,0.9933333333333333
756,20,1996,1772,1.0,1.0
756,50,1996,1772,1.0,1.0
756,1,1996,1793,0.6666666666666666,0.6666666666666666
756,5,1996,1793,0.8866666666666667,0.8866666666666667
756,10,1996,1793,0.9633333333333334,0.9633333333333334
756,20,1996,1793,0.9966666666666667,0.9966666666666667
756,50,1996,1793,1.0,1.0
756,1,1997,1814,0.58,0.58
756,5,1997,1814,0.73,0.73
756,10,1997,1814,0.86,0.86
756,20,1997,1814,0.9433333333333334,0.9433333333333334
756,50,1997,1814,0.9866666666666667,0.9866666666666667
756,1,1997,1835,0.55,0.55
756,5,1997,1835,0.75,0.75
756,10,1997,1835,0.85,0.85
756,20,1997,1835,0.9266666666666666,0.9266666666666666
756,50,1997,1835,0.9933333333333333,0.9933333333333333
756,1,1997,1856,0.49,0.49
756,5,1997,1856,0.54,0.54
756,10,1997,1856,0.5666666666666667,0.5666666666666667
756,20,1997,1856,0.6666666666666666,0.6666666666666666
756,50,1997,1856,0.7966666666666666,0.7966666666666666
756,1,1997,1877,0.6,0.6
756,5,1997,1877,0.7733333333333333,0.7733333333333333
756,10,1997,1877,0.86,0.86
756,20,1997,1877,0.9033333333333333,0.9033333333333333
756,50,1997,1877,0.9966666666666667,0.9966666666666667
756,1,1997,1898,0.6666666666666666,0.6666666666666666
756,5,1997,1898,0.72,0.72
756,10,1997,1898,0.86,0.86
756,20,1997,1898,0.9233333333333333,0.9233333333333333
756,50,1997,1898,0.99,0.99
756,1,1997,1919,0.6366666666666667,0.6366666666666667
756,5,1997,1919,0.8133333333333334,0.8133333333333334
756,10,1997,1919,0.86,0.86
756,20,1997,1919,0.9466666666666667,0.9466666666666667
756,50,1997,1919,1.0,1.0
756,1,1997,1940,0.5933333333333334,0.5933333333333334
756,5,1997,1940,0.6466666666666666,0.6466666666666666
756,10,1997,1940,0.7,0.7
756,20,1997,1940,0.8066666666666666,0.8066666666666666
756,50,1997,1940,0.9,0.9
756,1,1997,1961,0.56,0.56
756,5,1997,1961,0.6266666666666667,0.6266666666666667
756,10,1997,1961,0.7266666666666667,0.7266666666666667
756,20,1997,1961,0.84,0.84
756,50,1997,1961,0.97,0.97
756,1,1997,1982,0.6033333333333334,0.6033333333333334
756,5,1997,1982,0.6733333333333333,0.6733333333333333
756,10,1997,1982,0.75,0.75
756,20,1997,1982,0.8466666666666667,0.8466666666666667
756,50,1997,1982,0.9566666666666667,0.9566666666666667
756,1,1997,2003,0.5866666666666667,0.5866666666666667
756,5,1997,2003,0.5733333333333334,0.5733333333333334
756,10,1997,2003,0.68,0.68
756,20,1997,2003,0.7233333333333334,0.7233333333333334
756,50,1997,2003,0.8633333333333333,0.8633333333333333
756,1,1997,2024,0.6,0.6
756,5,1997,2024,0.6433333333333333,0.6433333333333333
756,10,1997,2024,0.76,0.76
756,20,1997,2024,0.81,0.81
756,50,1997,2024,0.96,0.96
756,1,1997,2045,0.58,0.58
756,5,1997,2045,0.52,0.52
756,10,1997,2045,0.57,0.57
756,20,1997,2045,0.6333333333333333,0.6333333333333333
756,50,1997,2045,0.6433333333333333,0.6433333333333333
756,1,1998,2066,0.5033333333333333,0.5033333333333333
756,5,1998,2066,0.6066666666666667,0.6066666666666667
756,10,1998,2066,0.6066666666666667,0.6066666666666667
756,20,1998,2066,0.64,0.64
756,50,1998,2066,0.6866666666666666,0.6866666666666666
756,1,1998,2087,0.5833333333333334,0.5833333333333334
756,5,1998,2087,0.7266666666666667,0.7266666666666667
756,10,1998,2087,0.7766666666666666,0.7766666666666666
756,20,1998,2087,0.8666666666666667,0.8666666666666667
756,50,1998,2087,0.9466666666666667,0.9466666666666667
756,1,1998,2108,0.64,0.64
756,5,1998,2108,0.76,0.76
756,10,1998,2108,0.8266666666666667,0.8266666666666667
756,20,1998,2108,0.9233333333333333,0.9233333333333333
756,50,1998,2108,0.9966666666666667,0.9966666666666667
756,1,1998,2129,0.5733333333333334,0.5733333333333334
756,5,1998,2129,0.6166666666666667,0.6166666666666667
756,10,1998,2129,0.6833333333333333,0.6833333333333333
756,20,1998,2129,0.76,0.76
756,50,1998,2129,0.8633333333333333,0.8633333333333333
756,1,1998,2150,0.6066666666666667,0.6066666666666667
756,5,1998,2150,0.6766666666666666,0.6766666666666666
756,10,1998,2150,0.7766666666666666,0.7766666666666666
756,20,1998,2150,0.8733333333333333,0.8733333333333333
756,50,1998,2150,0.97,0.97
756,1,1998,2171,0.63,0.63
756,5,1998,2171,0.7333333333333333,0.7333333333333333
756,10,1998,2171,0.83,0.83
756,20,1998,2171,0.8666666666666667,0.8666666666666667
756,50,1998,2171,0.9733333333333334,0.9733333333333334
756,1,1998,2192,0.6966666666666667,0.6966666666666667
756,5,1998,2192,0.7533333333333333,0.7533333333333333
756,10,1998,2192,0.8266666666666667,0.8266666666666667
756,20,1998,2192,0.9533333333333334,0.9533333333333334
756,50,1998,2192,0.99,0.99
756,1,1999,2444,0.8033333333333333,0.8033333333333333
756,5,1999,2444,0.98,0.98
756,10,1999,2444,1.0,1.0
756,20,1999,2444,1.0,1.0
756,50,1999,2444,1.0,1.0
756,1,1999,2465,0.8633333333333333,0.8633333333333333
756,5,1999,2465,0.9766666666666667,0.9766666666666667
756,10,1999,2465,0.9966666666666667,0.9966666666666667
756,20,1999,2465,1.0,1.0
756,50,1999,2465,1.0,1.0
756,1,1999,2486,0.83,0.83
756,5,1999,2486,0.9833333333333333,0.9833333333333333
756,10,1999,2486,1.0,1.0
756,20,1999,2486,1.0,1.0
756,50,1999,2486,1.0,1.0
756,1,1999,2507,0.6333333333333333,0.6333333333333333
756,5,1999,2507,0.9133333333333333,0.9133333333333333
756,10,1999,2507,0.98,0.98
756,20,1999,2507,0.9966666666666667,0.9966666666666667
756,50,1999,2507,1.0,1.0
756,1,2000,2717,0.9466666666666667,0.9466666666666667
756,5,2000,2717,1.0,1.0
756,10,2000,2717,1.0,1.0
756,20,2000,2717,1.0,1.0
756,50,2000,2717,1.0,1.0
756,1,2000,2738,0.88,0.88
756,5,2000,2738,0.9966666666666667,0.9966666666666667
756,10,2000,2738,1.0,1.0
756,20,2000,2738,1.0,1.0
756,50,2000,2738,1.0,1.0
756,1,2000,2759,0.94,0.94
756,5,2000,2759,1.0,1.0
756,10,2000,2759,1.0,1.0
756,20,2000,2759,1.0,1.0
756,50,2000,2759,1.0,1.0
756,1,2001,2843,0.96,0.96
756,5,2001,2843,1.0,1.0
756,10,2001,2843,1.0,1.0
756,20,2001,2843,1.0,1.0
756,50,2001,2843,1.0,1.0
756,1,2001,2906,0.92,0.92
756,5,2001,2906,1.0,1.0
756,10,2001,2906,1.0,1.0
756,20,2001,2906,1.0,1.0
756,50,2001,2906,1.0,1.0
756,1,2001,2927,0.9366666666666666,0.9366666666666666
756,5,2001,2927,1.0,1.0
756,10,2001,2927,1.0,1.0
756,20,2001,2927,1.0,1.0
756,50,2001,2927,1.0,1.0
756,1,2001,2948,0.9533333333333334,0.9533333333333334
756,5,2001,2948,0.9966666666666667,0.9966666666666667
756,10,2001,2948,1.0,1.0
756,20,2001,2948,1.0,1.0
756,50,2001,2948,1.0,1.0
756,1,2001,2969,0.94,0.94
756,5,2001,2969,1.0,1.0
756,10,2001,2969,1.0,1.0
756,20,2001,2969,1.0,1.0
756,50,2001,2969,1.0,1.0
756,1,2001,2990,0.93,0.93
756,5,2001,2990,1.0,1.0
756,10,2001,2990,1.0,1.0
756,20,2001,2990,1.0,1.0
756,50,2001,2990,1.0,1.0
756,1,2001,3053,0.9433333333333334,0.9433333333333334
756,5,2001,3053,1.0,1.0
756,10,2001,3053,1.0,1.0
756,20,2001,3053,1.0,1.0
756,50,2001,3053,1.0,1.0
756,1,2002,3074,0.9333333333333333,0.9333333333333333
756,5,2002,3074,1.0,1.0
756,10,2002,3074,1.0,1.0
756,20,2002,3074,1.0,1.0
756,50,2002,3074,1.0,1.0
756,1,2002,3095,0.93,0.93
756,5,2002,3095,1.0,1.0
756,10,2002,3095,1.0,1.0
756,20,2002,3095,1.0,1.0
756,50,2002,3095,1.0,1.0
756,1,2002,3116,0.9466666666666667,0.9466666666666667
756,5,2002,3116,1.0,1.0
756,10,2002,3116,1.0,1.0
756,20,2002,3116,1.0,1.0
756,50,2002,3116,1.0,1.0
756,1,2002,3137,0.9233333333333333,0.9233333333333333
756,5,2002,3137,1.0,1.0
756,10,2002,3137,1.0,1.0
756,20,2002,3137,1.0,1.0
756,50,2002,3137,1.0,1.0
756,1,2002,3158,0.93,0.93
756,5,2002,3158,1.0,1.0
756,10,2002,3158,1.0,1.0
756,20,2002,3158,1.0,1.0
756,50,2002,3158,1.0,1.0
756,1,2002,3179,0.9266666666666666,0.9266666666666666
756,5,2002,3179,1.0,1.0
756,10,2002,3179,1.0,1.0
756,20,2002,3179,1.0,1.0
756,50,2002,3179,1.0,1.0
756,1,2003,3389,0.9933333333333333,0.9933333333333333
756,5,2003,3389,1.0,1.0
756,10,2003,3389,1.0,1.0
756,20,2003,3389,1.0,1.0
756,50,2003,3389,1.0,1.0
756,1,2003,3410,0.9633333333333334,0.9633333333333334
756,5,2003,3410,1.0,1.0
756,10,2003,3410,1.0,1.0
756,20,2003,3410,1.0,1.0
756,50,2003,3410,1.0,1.0
756,1,2003,3431,0.9233333333333333,0.9233333333333333
756,5,2003,3431,0.9966666666666667,0.9966666666666667
756,10,2003,3431,1.0,1.0
756,20,2003,3431,1.0,1.0
756,50,2003,3431,1.0,1.0
756,1,2003,3452,0.9533333333333334,0.9533333333333334
756,5,2003,3452,0.9966666666666667,0.9966666666666667
756,10,2003,3452,1.0,1.0
756,20,2003,3452,1.0,1.0
756,50,2003,3452,1.0,1.0
756,1,2003,3473,0.9333333333333333,0.9333333333333333
756,5,2003,3473,1.0,1.0
756,10,2003,3473,1.0,1.0
756,20,2003,3473,1.0,1.0
756,50,2003,3473,1.0,1.0
756,1,2003,3494,0.9433333333333334,0.9433333333333334
756,5,2003,3494,0.9966666666666667,0.9966666666666667
756,10,2003,3494,1.0,1.0
756,20,2003,3494,1.0,1.0
756,50,2003,3494,1.0,1.0
756,1,2003,3515,0.9233333333333333,0.9233333333333333
756,5,2003,3515,1.0,1.0
756,10,2003,3515,1.0,1.0
756,20,2003,3515,1.0,1.0
756,50,2003,3515,1.0,1.0
756,1,2003,3536,0.9,0.9
756,5,2003,3536,1.0,1.0
756,10,2003,3536,1.0,1.0
756,20,2003,3536,1.0,1.0
756,50,2003,3536,1.0,1.0
756,1,2003,3557,0.8566666666666667,0.8566666666666667
756,5,2003,3557,0.9966666666666667,0.9966666666666667
756,10,2003,3557,1.0,1.0
756,20,2003,3557,1.0,1.0
756,50,2003,3557,1.0,1.0
756,1,2004,3578,0.91,0.91
756,5,2004,3578,0.99,0.99
756,10,2004,3578,1.0,1.0
756,20,2004,3578,1.0,1.0
756,50,2004,3578,1.0,1.0
756,1,2004,3599,0.8966666666666666,0.8966666666666666
756,5,2004,3599,1.0,1.0
756,10,2004,3599,1.0,1.0
756,20,2004,3599,1.0,1.0
756,50,2004,3599,1.0,1.0
756,1,2004,3620,0.8266666666666667,0.8266666666666667
756,5,2004,3620,0.99,0.99
756,10,2004,3620,1.0,1.0
756,20,2004,3620,1.0,1.0
756,50,2004,3620,1.0,1.0
756,1,2004,3641,0.8666666666666667,0.8666666666666667
756,5,2004,3641,0.98,0.98
756,10,2004,3641,1.0,1.0
756,20,2004,3641,1.0,1.0
756,50,2004,3641,1.0,1.0
756,1,2004,3662,0.82,0.82
756,5,2004,3662,0.98,0.98
756,10,2004,3662,1.0,1.0
756,20,2004,3662,1.0,1.0
756,50,2004,3662,1.0,1.0
756,1,2004,3683,0.7833333333333333,0.7833333333333333
756,5,2004,3683,0.99,0.99
756,10,2004,3683,1.0,1.0
756,20,2004,3683,1.0,1.0
756,50,2004,3683,1.0,1.0
756,1,2004,3704,0.8966666666666666,0.8966666666666666
756,5,2004,3704,1.0,1.0
756,10,2004,3704,1.0,1.0
756,20,2004,3704,1.0,1.0
756,50,2004,3704,1.0,1.0
756,1,2004,3767,0.86,0.86
756,5,2004,3767,0.98,0.98
756,10,2004,3767,1.0,1.0
756,20,2004,3767,1.0,1.0
756,50,2004,3767,1.0,1.0
756,1,2004,3788,0.73,0.73
756,5,2004,3788,0.9666666666666667,0.9666666666666667
756,10,2004,3788,0.9966666666666667,0.9966666666666667
756,20,2004,3788,1.0,1.0
756,50,2004,3788,1.0,1.0
756,1,2004,3809,0.7866666666666666,0.7866666666666666
756,5,2004,3809,0.9766666666666667,0.9766666666666667
756,10,2004,3809,0.9966666666666667,0.9966666666666667
756,20,2004,3809,1.0,1.0
756,50,2004,3809,1.0,1.0
756,1,2005,3830,0.7966666666666666,0.7966666666666666
756,5,2005,3830,0.9333333333333333,0.9333333333333333
756,10,2005,3830,0.9633333333333334,0.9633333333333334
756,20,2005,3830,0.9966666666666667,0.9966666666666667
756,50,2005,3830,1.0,1.0
756,1,2005,3851,0.66,0.66
756,5,2005,3851,0.8833333333333333,0.8833333333333333
756,10,2005,3851,0.9666666666666667,0.9666666666666667
756,20,2005,3851,0.99,0.99
756,50,2005,3851,1.0,1.0
756,1,2005,3872,0.6366666666666667,0.6366666666666667
756,5,2005,3872,0.8366666666666667,0.8366666666666667
756,10,2005,3872,0.8833333333333333,0.8833333333333333
756,20,2005,3872,0.95,0.95
756,50,2005,3872,1.0,1.0
756,1,2005,3893,0.75,0.75
756,5,2005,3893,0.9166666666666666,0.9166666666666666
756,10,2005,3893,0.9633333333333334,0.9633333333333334
756,20,2005,3893,0.9966666666666667,0.9966666666666667
756,50,2005,3893,1.0,1.0
756,1,2005,3914,0.7566666666666667,0.7566666666666667
756,5,2005,3914,0.9266666666666666,0.9266666666666666
756,10,2005,3914,0.9833333333333333,0.9833333333333333
756,20,2005,3914,0.9966666666666667,0.9966666666666667
756,50,2005,3914,1.0,1.0
756,1,2005,3935,0.64,0.64
756,5,2005,3935,0.8566666666666667,0.8566666666666667
756,10,2005,3935,0.9233333333333333,0.9233333333333333
756,20,2005,3935,0.9833333333333333,0.9833333333333333
756,50,2005,3935,0.9966666666666667,0.9966666666666667
756,1,2005,3956,0.5933333333333334,0.5933333333333334
756,5,2005,3956,0.6866666666666666,0.6866666666666666
756,10,2005,3956,0.75,0.75
756,20,2005,3956,0.83,0.83
756,50,2005,3956,0.93,0.93
756,1,2005,3977,0.6966666666666667,0.6966666666666667
756,5,2005,3977,0.7933333333333333,0.7933333333333333
756,10,2005,3977,0.9066666666666666,0.9066666666666666
756,20,2005,3977,0.9833333333333333,0.9833333333333333
756,50,2005,3977,1.0,1.0
756,1,2005,3998,0.6866666666666666,0.6866666666666666
756,5,2005,3998,0.7466666666666667,0.7466666666666667
756,10,2005,3998,0.8533333333333334,0.8533333333333334
756,20,2005,3998,0.9433333333333334,0.9433333333333334
756,50,2005,3998,0.9966666666666667,0.9966666666666667
756,1,2005,4019,0.32,0.32
756,5,2005,4019,0.17666666666666667,0.17666666666666667
756,10,2005,4019,0.11,0.11
756,20,2005,4019,0.016666666666666666,0.016666666666666666
756,50,2005,4019,0.0033333333333333335,0.0033333333333333335
756,1,2005,4040,0.33666666666666667,0.33666666666666667
756,5,2005,4040,0.15666666666666668,0.15666666666666668
756,10,2005,4040,0.13666666666666666,0.13666666666666666
756,20,2005,4040,0.07,0.07
756,50,2005,4040,0.0033333333333333335,0.0033333333333333335
756,1,2005,4061,0.19333333333333333,0.19333333333333333
756,5,2005,4061,0.09333333333333334,0.09333333333333334
756,10,2005,4061,0.04666666666666667,0.04666666666666667
756,20,2005,4061,0.006666666666666667,0.006666666666666667
756,50,2005,4061,0.0,0.0
756,1,2006,4082,0.26,0.26
756,5,2006,4082,0.11,0.11
756,10,2006,4082,0.016666666666666666,0.016666666666666666
756,20,2006,4082,0.0033333333333333335,0.0033333333333333335
756,50,2006,4082,0.0,0.0
756,1,2006,4103,0.16666666666666666,0.16666666666666666
756,5,2006,4103,0.023333333333333334,0.023333333333333334
756,10,2006,4103,0.0033333333333333335,0.0033333333333333335
756,20,2006,4103,0.0,0.0
756,50,2006,4103,0.0,0.0
756,1,2006,4124,0.11333333333333333,0.11333333333333333
756,5,2006,4124,0.01,0.01
756,10,2006,4124,0.0,0.0
756,20,2006,4124,0.0,0.0
756,50,2006,4124,0.0,0.0
756,1,2006,4145,0.19,0.19
756,5,2006,4145,0.02,0.02
756,10,2006,4145,0.006666666666666667,0.006666666666666667
756,20,2006,4145,0.0,0.0
756,50,2006,4145,0.0,0.0
756,1,2006,4166,0.14666666666666667,0.14666666666666667
756,5,2006,4166,0.043333333333333335,0.043333333333333335
756,10,2006,4166,0.02,0.02
756,20,2006,4166,0.0033333333333333335,0.0033333333333333335
756,50,2006,4166,0.0,0.0
756,1,2006,4187,0.23333333333333334,0.23333333333333334
756,5,2006,4187,0.08333333333333333,0.08333333333333333
756,10,2006,4187,0.03333333333333333,0.03333333333333333
756,20,2006,4187,0.0033333333333333335,0.0033333333333333335
756,50,2006,4187,0.0,0.0
756,1,2006,4208,0.25666666666666665,0.25666666666666665
756,5,2006,4208,0.05333333333333334,0.05333333333333334
756,10,2006,4208,0.023333333333333334,0.023333333333333334
756,20,2006,4208,0.01,0.01
756,50,2006,4208,0.0,0.0
756,1,2006,4271,0.36,0.36
756,5,2006,4271,0.15333333333333332,0.15333333333333332
756,10,2006,4271,0.10333333333333333,0.10333333333333333
756,20,2006,4271,0.08333333333333333,0.08333333333333333
756,50,2006,4271,0.013333333333333334,0.013333333333333334
756,1,2006,4292,0.37333333333333335,0.37333333333333335
756,5,2006,4292,0.16333333333333333,0.16333333333333333
756,10,2006,4292,0.08,0.08
756,20,2006,4292,0.03666666666666667,0.03666666666666667
756,50,2006,4292,0.0,0.0
756,1,2006,4313,0.31666666666666665,0.31666666666666665
756,5,2006,4313,0.16,0.16
756,10,2006,4313,0.07333333333333333,0.07333333333333333
756,20,2006,4313,0.06,0.06
756,50,2006,4313,0.02666666666666667,0.02666666666666667
756,1,2007,4334,0.4166666666666667,0.4166666666666667
756,5,2007,4334,0.23,0.23
756,10,2007,4334,0.11666666666666667,0.11666666666666667
756,20,2007,4334,0.04,0.04
756,50,2007,4334,0.01,0.01
756,1,2007,4355,0.2833333333333333,0.2833333333333333
756,5,2007,4355,0.10333333333333333,0.10333333333333333
756,10,2007,4355,0.07,0.06666666666666667
756,20,2007,4355,0.03333333333333333,0.03333333333333333
756,50,2007,4355,0.01,0.01
756,1,2007,4376,0.41,0.41
756,5,2007,4376,0.3333333333333333,0.3333333333333333
756,10,2007,4376,0.24,0.24
756,20,2007,4376,0.12666666666666668,0.12666666666666668
756,50,2007,4376,0.043333333333333335,0.043333333333333335
756,1,2007,4397,0.44333333333333336,0.44333333333333336
756,5,2007,4397,0.36666666666666664,0.36666666666666664
756,10,2007,4397,0.26666666666666666,0.26666666666666666
756,20,2007,4397,0.15,0.15
756,50,2007,4397,0.08,0.08
756,1,2007,4418,0.4266666666666667,0.4266666666666667
756,5,2007,4418,0.22666666666666666,0.22666666666666666
756,10,2007,4418,0.11333333333333333,0.11333333333333333
756,20,2007,4418,0.08,0.08
