split,strategy,top_k,train_cagr,train_cagr_spy,train_edge,train_win_rate,train_n_picks,train_median_ret,test_cagr,test_cagr_spy,test_edge,test_win_rate,test_n_picks,test_median_ret
R6,blended_pullback_momentum,5,0.17703381129793958,0.1559086038414879,0.02112520745645166,0.49166666666666664,360,-0.04793812964771932,0.4687676474348743,0.21275205489175367,0.2560155925431207,0.5083333333333333,120,0.019414660577633747
R6,quality_pullback,1,0.20834343638543204,0.15590860384148786,0.05243483254394418,0.5,72,0.030096073091237963,0.20172051904579621,0.2127520548917536,-0.011031535845957396,0.3333333333333333,24,-0.3333479569475148
R6,quality_pullback,3,0.21782660690145422,0.1559086038414879,0.06191800305996631,0.5092592592592593,216,0.03311759457444574,0.2735241888401242,0.21275205489175347,0.06077213394837072,0.3472222222222222,72,-0.2525013328231743
R6,quality_pullback,5,0.21240413771944436,0.1559086038414879,0.056495533877956444,0.5194444444444445,360,0.07528861955230393,0.40567070835007546,0.21275205489175367,0.1929186534583218,0.4,120,-0.17365134705613056
R6,explosive_winners,1,0.14621118658281185,0.15590860384148786,-0.009697417258676011,0.5833333333333334,72,0.1775021241608674,0.7452719086890921,0.2127520548917536,0.5325198537973385,0.6666666666666666,24,0.41917024687635407
R6,explosive_winners,3,0.1844276405149894,0.1559086038414879,0.028519036673501474,0.5694444444444444,216,0.25414873982072483,0.5591110169139637,0.21275205489175347,0.3463589620222102,0.6666666666666666,72,0.4711553370771291
R6,explosive_winners,5,0.17211586777808263,0.1559086038414879,0.016207263936594718,0.5388888888888889,360,0.09866135871316417,0.5397403284491499,0.21275205489175367,0.32698827355739624,0.675,120,0.47638545100925345
R6,pullback_in_winner,1,0.21665052180394526,0.15590860384148786,0.0607419179624574,0.4166666666666667,72,-0.37542479664421063,0.2272043657402428,0.2127520548917536,0.014452310848489192,0.4583333333333333,24,-0.15124751317693758
R6,pullback_in_winner,3,0.19147457123221936,0.1559086038414879,0.03556596739073145,0.4398148148148148,216,-0.17220490816462275,0.562938176464811,0.21275205489175347,0.35018612157305756,0.5,72,-0.014816880834524593
R6,pullback_in_winner,5,0.1807891674299191,0.1559086038414879,0.024880563588431187,0.4722222222222222,360,-0.07963719487784043,0.4269384122288201,0.21275205489175367,0.21418635733706645,0.4583333333333333,120,-0.12493067823626802
STRICT,strategy_rotation,1,0.17032214452815292,0.12322328825458023,0.04709885627357269,0.6902654867256637,226,1.5528378977433415,0.5119030727748907,0.17080274168966836,0.3411003310852223,0.5531914893617021,47,0.3661181267711726
STRICT,strategy_rotation,3,0.1794918283159831,0.12322328825458025,0.05626854006140285,0.7123893805309734,678,1.89910571112843,0.3890865926597635,0.17080274168966852,0.21828385097009495,0.5106382978723404,141,0.08010131432295275
STRICT,strategy_rotation,5,0.1848629044944006,0.12322328825458025,0.06163961623982035,0.7513274336283186,1130,2.203138493534661,0.3470983144224679,0.1708027416896685,0.17629557273279942,0.5234042553191489,235,0.08146144627223273
STRICT,grand_ensemble,1,0.18617386728981025,0.1234082357342687,0.06276563155554155,0.8070175438596491,228,2.587754926690386,0.19583864743940713,0.17234600413786116,0.023492643301545962,0.6666666666666666,48,0.3989998355889024
STRICT,grand_ensemble,3,0.16806062144539244,0.12340823573426866,0.044652385711123774,0.8011695906432749,684,2.2998206201982807,0.1756585514373609,0.17234600413786125,0.0033125472994996463,0.6736111111111112,144,0.3761293431657451
STRICT,grand_ensemble,5,0.16340315778599496,0.12340823573426873,0.03999492205172622,0.8052631578947368,1140,2.300797536286314,0.18703859085543337,0.17234600413786114,0.014692586717572231,0.6541666666666667,240,0.3391468246818592
STRICT,diamond_ensemble,1,0.1820168767480788,0.1234082357342687,0.05860864101381008,0.7894736842105263,228,2.4111760463671503,0.15157620644108932,0.17234600413786116,-0.02076979769677184,0.5208333333333334,48,0.06734523404025838
STRICT,diamond_ensemble,3,0.17381313957567507,0.12340823573426866,0.050404903841406404,0.8084795321637427,684,2.3355762519639955,0.14293240470589352,0.17234600413786125,-0.029413599431967724,0.5208333333333334,144,0.06517075103346803
STRICT,diamond_ensemble,5,0.17199251325445905,0.12340823573426873,0.04858427752019032,0.8052631578947368,1140,2.332958627619364,0.1797666257598025,0.17234600413786114,0.007420621621941376,0.55,240,0.11943225760666809
STRICT,explosive_winners_amped,1,0.1819774517224641,0.1234082357342687,0.058569215988195394,0.75,228,2.3224197182713775,0.3838611935207208,0.17234600413786116,0.21151518938285963,0.75,48,0.5945889730212767
STRICT,explosive_winners_amped,3,0.17181127315676853,0.12340823573426866,0.048403037422499864,0.77046783625731,684,2.945479827095635,0.27964656284244155,0.17234600413786125,0.1073005587045803,0.6388888888888888,144,0.34957139082023236
STRICT,explosive_winners_amped,5,0.17608740087222158,0.12340823573426873,0.052679165137952844,0.7701754385964912,1140,2.8108845053193185,0.25146171953570173,0.17234600413786114,0.0791157153978406,0.6041666666666666,240,0.19352203599153073
STRICT,quality_pullback_amped,1,0.1813538274430276,0.1234082357342687,0.0579455917087589,0.6666666666666666,228,1.1878527665150334,0.21095961612936945,0.17234600413786116,0.038613611991508284,0.5,48,0.07187548028331264
STRICT,quality_pullback_amped,3,0.17115912921666224,0.12340823573426866,0.04775089348239357,0.7280701754385965,684,2.011559809686747,0.3029572790590494,0.17234600413786125,0.13061127492118815,0.5763888888888888,144,0.3375580992700956
STRICT,quality_pullback_amped,5,0.16645823174114469,0.12340823573426873,0.04304999600687595,0.743859649122807,1140,2.0511113911734693,0.25003548885295007,0.17234600413786114,0.07768948471508894,0.55,240,0.18994859351848037
STRICT,best_of_top4,1,0.16208453993951297,0.1234082357342687,0.03867630420524426,0.75,228,2.336849910955198,0.4569829772342124,0.17234600413786116,0.2846369730963512,0.625,48,0.5915574069655934
STRICT,best_of_top4,3,0.17812484767410064,0.12340823573426866,0.054716611939831974,0.7616959064327485,684,2.377131835793703,0.3352566061134999,0.17234600413786125,0.16291060197563864,0.5138888888888888,144,0.08780268863037466
STRICT,best_of_top4,5,0.17713079761030354,0.12340823573426873,0.0537225618760348,0.7631578947368421,1140,2.50777600225973,0.29049688554939945,0.17234600413786114,0.11815088141153832,0.48333333333333334,240,-0.02970667074115091
STRICT,blended_pullback_momentum,1,0.17604812840494302,0.1234082357342687,0.052639892670674315,0.6842105263157895,228,1.8589867513376723,0.45505292644539386,0.17234600413786116,0.2827069223075327,0.4583333333333333,48,-0.1627426987945199
STRICT,blended_pullback_momentum,3,0.173320002473789,0.12340823573426866,0.049911766739520344,0.7149122807017544,684,2.5283017950443005,0.36848788466716387,0.17234600413786125,0.19614188052930262,0.4861111111111111,144,-0.06444357625846936
STRICT,blended_pullback_momentum,5,0.17057690823733593,0.12340823573426873,0.047168672503067194,0.7482456140350877,1140,2.8602740566398994,0.31150965664596186,0.17234600413786114,0.13916365250810073,0.48333333333333334,240,-0.06444357625846936
STRICT,quality_pullback,1,0.17487831313145008,0.1234082357342687,0.051470077397181374,0.6798245614035088,228,1.4242766409801892,0.4655863965370643,0.17234600413786116,0.29324039239920313,0.4375,48,-0.3021086984337786
STRICT,quality_pullback,3,0.1792724231803752,0.12340823573426866,0.055864187446106536,0.7266081871345029,684,1.9969855307314797,0.3391673767014238,0.17234600413786125,0.16682137256356253,0.4444444444444444,144,-0.1332139322204398
STRICT,quality_pullback,5,0.1798147464096795,0.12340823573426873,0.056406510675410776,0.7596491228070176,1140,2.1613173181836913,0.3184888277065994,0.17234600413786114,0.14614282356873828,0.45,240,-0.11226904063124848
STRICT,explosive_winners,1,0.17942952377907384,0.1234082357342687,0.056021288044805134,0.7543859649122807,228,2.2140061544478336,0.38121031330597654,0.17234600413786116,0.20886430916811538,0.7291666666666666,48,0.4946752998982895
STRICT,explosive_winners,3,0.1806733567621188,0.12340823573426866,0.05726512102785013,0.7690058479532164,684,3.0087286652853957,0.2804949583545598,0.17234600413786125,0.10814895421669854,0.6319444444444444,144,0.34957139082023236
STRICT,explosive_winners,5,0.17318000107203585,0.12340823573426873,0.049771765337767115,0.7719298245614035,1140,2.6433376185757926,0.2524524399455215,0.17234600413786114,0.08010643580766039,0.6041666666666666,240,0.26586066189726143
STRICT,pullback_in_winner,1,0.17549964588528558,0.1234082357342687,0.05209141015101687,0.6798245614035088,228,1.7162272825716118,0.45505292644539386,0.17234600413786116,0.2827069223075327,0.4583333333333333,48,-0.1627426987945199
STRICT,pullback_in_winner,3,0.1725455573356511,0.12340823573426866,0.04913732160138244,0.7222222222222222,684,2.5654564386509584,0.3708259811110806,0.17234600413786125,0.19847997697321937,0.4513888888888889,144,-0.14322751051633864
STRICT,pullback_in_winner,5,0.17830498124161406,0.12340823573426873,0.05489674550734533,0.7508771929824561,1140,2.8229780243037066,0.3025189070797606,0.17234600413786114,0.13017290294189945,0.4375,240,-0.1627426987945199
