strategy,exit,n_picks,win_rate,win_rate_bias_corr,beat_spy_rate,median_ret,mean_ret,p10_ret,p90_ret,per_pick_cagr_median,cagr_dca_portfolio,cagr_spy_dca,edge_vs_spy_dca,mean_ret_bias_corr,top_k
proprietary_v1,fixed_2y,36,0.7777777777777778,0.5833333333333334,0.05555555555555555,0.3416543988500015,0.3966389694337218,-0.1507096205064975,1.034964698650287,0.15829686014287436,0.05114944319101848,0.1422747794018214,-0.09112533621080292,0.05465553878478824,1
proprietary_v1,fixed_3y,36,0.8888888888888888,0.6666666666666666,0.08333333333333333,0.5257730034793372,0.6135408354345775,0.02203277975275192,1.2236126234092393,0.15122569998557367,0.07396259380013542,0.1422747794018214,-0.06831218560168598,0.19792544582121613,1
proprietary_v1,fixed_5y,36,0.8888888888888888,0.6944444444444444,0.2222222222222222,0.8097189263383101,1.067155687904502,0.00413312039570074,2.733946753259372,0.12595437653368258,0.11413987529079737,0.1422747794018214,-0.028134904111024026,0.6010841585854052,1
proprietary_v1,trail_25,36,0.4444444444444444,0.3611111111111111,0.0,-0.051035143413018624,0.0029276756276820515,-0.23848845877804353,0.32131315755013135,-0.06896904583727836,0.00043784074028300964,0.1422747794018214,-0.1418369386615384,-0.2164565350187629,1
proprietary_v1,trail_35,36,0.4166666666666667,0.3333333333333333,0.027777777777777776,-0.07418930993562162,0.16068212185751404,-0.34157625380541523,1.131269565627552,-0.06705074200540384,0.02253499260770676,0.1422747794018214,-0.11973978679411464,-0.09252900600159694,1
proprietary_v1,trail_50,36,0.6388888888888888,0.5,0.2222222222222222,0.8210571837848124,1.4324879986256223,-0.4002386278680881,4.125120930579956,0.09340171877660974,0.14125432411991606,0.1422747794018214,-0.0010204552819053359,0.8917724177650093,1
proprietary_v1,stop_30,36,0.5555555555555556,0.4444444444444444,0.25,0.22192057533241083,1.2063337069386506,-0.34157625380541523,2.4687925143525664,0.033622150675740814,0.1249264220310668,0.1422747794018214,-0.017348357370754602,0.716703933862624,1
proprietary_v1,trail35_or_3y,36,0.3888888888888889,0.3055555555555556,0.027777777777777776,-0.07418930993562162,0.07657427917897536,-0.34157625380541523,0.5985873322902904,-0.06705074200540384,0.011102905084454199,0.1422747794018214,-0.1311718743173672,-0.18149871870997428,1
proprietary_v1,trail50_or_5y,36,0.6388888888888888,0.5,0.1111111111111111,0.47770275124193495,0.5568704238193478,-0.4002386278680881,1.6944430872569982,0.08120595667946007,0.06827199327895025,0.1422747794018214,-0.07400278612287114,0.21351799327913185,1
proprietary_v1,tp100,36,0.9166666666666666,0.6944444444444444,0.0,1.0071723608735794,0.76554071053911,0.042896483579221045,1.0518283101702772,0.16740284116086268,0.08841086968349378,0.1422747794018214,-0.05386390971832762,0.35440684885232976,1
proprietary_v1,tp200,36,0.9166666666666666,0.6944444444444444,0.4444444444444444,1.2788680953667948,1.1887869419209767,0.042896483579221045,2.0479964638442096,0.13355162859406844,0.12359963533971806,0.1422747794018214,-0.01867514406210334,0.6507837831354988,1
proprietary_v2,hold_forever,36,0.5555555555555556,0.4444444444444444,0.25,0.20971146693574427,0.9707707530566521,-0.807807503971529,3.6075540490362834,0.028791496199154998,0.10629389779098761,0.1422747794018214,-0.03598088161083379,0.5481931315269774,1
proprietary_v2,fixed_1y,36,0.8055555555555556,0.6111111111111112,0.1388888888888889,0.5579850395309681,0.5834227648910009,-0.16945368358808827,1.3347267770874294,0.5579850395309681,0.07096026659075805,0.1422747794018214,-0.07131451281106335,0.20792134497782994,1
proprietary_v2,fixed_2y,36,0.8055555555555556,0.5972222222222223,0.3333333333333333,0.7864019994920538,1.1432622060007143,-0.423454201848059,2.679284235028063,0.33653723626739995,0.1201137394334269,0.1422747794018214,-0.022161039968394497,0.6761364844171796,1
proprietary_v2,fixed_3y,36,0.6111111111111112,0.4722222222222222,0.4166666666666667,0.41794401231818046,1.2439413091239433,-0.5514635399497627,4.0226845127109065,0.12258480635317404,0.12773950363657305,0.1422747794018214,-0.014535275765248351,0.6927409112169277,1
