name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,cfg_name,cfg_k_normal,cfg_k_bull,cfg_k_recovery,cfg_adaptive_k,cfg_weighting,cfg_hold_months,cfg_pick_replace_dd,cfg_pick_daily_stop,cfg_regime_gate,cfg_crash_persist,cfg_cost_bps,cfg_cash_yield_yr,cfg_filt_d_sma200_min,cfg_filt_pullback_min,cfg_filt_min_mom_12_1,cfg_gross_target,cfg_gross_in_recovery,cfg_gross_in_bull,cfg_gross_in_normal,cfg_dd_full_floor,cfg_gross_floor,cfg_spy_trend_only_lever,cfg_n_sleeves
k3_h6_invvol_g1.75_dd0.1_to0,0.2812813537316867,0.1194382410561079,16.18431126755788,0.9577777560660147,-0.5434519238929965,4,0.3087446409919179,0.3261745322831511,0.19547091805146288,0.3882540519500186,0.9595319396824731,0.6639421057289023,-0.3463053457808813,-0.5434519238929966,16.06844436524833,10,10,10,k3_h6_invvol_g1.75_dd0.1_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h6_invvol_g1.75_dd0.15_to0,0.3156842295873652,0.1194382410561079,19.62459885312573,0.9403859897565757,-0.5295704979918415,4,0.35517365138363366,0.36601633413451085,0.25481813771751094,0.45664481580883187,0.9724976165288224,0.7147517623066921,-0.3777179968561283,-0.5295704979918416,20.71134540441991,10,10,10,k3_h6_invvol_g1.75_dd0.15_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h6_invvol_g1.75_dd0.2_to0,0.3379633477369033,0.1194382410561079,21.85251066807954,0.9257256250862755,-0.5425969466185836,4,0.3783987970871626,0.3727190943997176,0.27063052448395375,0.5015094312515862,0.9739361776017528,0.6912405806025385,-0.4019230474223622,-0.5425969466185839,23.033859974772795,10,10,10,k3_h6_invvol_g1.75_dd0.2_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h6_invvol_g1.75_dd0.25_to0,0.36211964866871904,0.1194382410561079,24.268140761261115,0.9291983114521094,-0.5465293317695804,4,0.4055005679001843,0.3927158169433026,0.27603294267221545,0.5295435729346467,0.990816145409163,0.703200218613479,-0.4138875524561108,-0.5465293317695804,25.744037056074966,10,10,10,k3_h6_invvol_g1.75_dd0.25_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h6_invvol_g1.75_dd0.3_to0,0.3878090597780963,0.1194382410561079,26.837081872198844,0.943399213034916,-0.5624243444159404,4,0.4361222325024533,0.4542980672904682,0.2774203175301655,0.5531611502502689,1.0148983492347738,0.7337705836281534,-0.41638893857925313,-0.5556037846208854,28.80620351630187,10,10,10,k3_h6_invvol_g1.75_dd0.3_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h6_invvol_g1.75_dd0.0_to1,0.544517392065178,0.1194382410561079,42.50791510090701,0.9849103737371551,-0.599946193738155,4,0.6009072339717525,0.5341760412886032,0.201269625321292,1.5924554772689934,1.0507934770363208,0.6443551509324582,-0.4403912266661618,-0.599946193738155,45.28470366323179,10,10,10,k3_h6_invvol_g1.75_dd0.0_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h6_invvol_g1.75_dd0.1_to1,0.28105522434501906,0.1194382410561079,16.161698328891116,0.9572519507314026,-0.5434519238929963,4,0.30875487550324926,0.3261852568852608,0.19547091805146288,0.3882540519500186,0.9595594128682791,0.6639421057289023,-0.34630534578088124,-0.5434519238929963,16.069467816381465,10,10,10,k3_h6_invvol_g1.75_dd0.1_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h6_invvol_g1.75_dd0.2_to1,0.33611794537246453,0.1194382410561079,21.667970431635663,0.9245693175073824,-0.5611228257869195,4,0.3738622792077036,0.3714982002180922,0.2560627345963389,0.4903265542509434,0.9671481738131462,0.6802450892419397,-0.40567648533690664,-0.5611228257869197,22.580208186826894,10,10,10,k3_h6_invvol_g1.75_dd0.2_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h6_invvol_g2.0_dd0.0_to0,0.628285749377685,0.1194382410561079,50.88475083215771,0.9324480671766336,-0.8418909023619844,4,0.7082680810721642,0.6709951198067751,0.2880267173722151,1.6932435940764745,1.0770338231065169,0.7502984722386428,-0.5402936285859212,-0.7493226673495994,56.02078837327296,10,10,10,k3_h6_invvol_g2.0_dd0.0_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h6_invvol_g2.0_dd0.1_to0,0.311707397540695,0.1194382410561079,19.226915648458707,0.9466378614569138,-0.6126440198122077,4,0.34140370615516297,0.36429953311186913,0.2057201402667752,0.4387393884515258,0.9494391807530367,0.6548465552984725,-0.39221889498531964,-0.6126440198122081,19.334350881572835,10,10,10,k3_h6_invvol_g2.0_dd0.1_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h6_invvol_g2.0_dd0.15_to0,0.3492067007538213,0.1194382410561079,22.976845969771343,0.9307779123863025,-0.602277134565244,4,0.3925723019549222,0.4074502918655041,0.27366272627071786,0.5055439955306873,0.9636341035890764,0.7073078799818832,-0.4278499226605331,-0.6022771345652442,24.451210461548765,10,10,10,k3_h6_invvol_g2.0_dd0.15_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h6_invvol_g2.0_dd0.2_to0,0.37297155093459455,0.1194382410561079,25.353330987848665,0.9170036426815315,-0.6175180178401133,4,0.417292430457576,0.4138300162408549,0.2842983165330115,0.5547236497967323,0.9657136111652385,0.6846732750423979,-0.4541455397291866,-0.6175180178401135,26.923223311814144,10,10,10,k3_h6_invvol_g2.0_dd0.2_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h6_invvol_g2.0_dd0.25_to0,0.39910785799389936,0.1194382410561079,27.966961693779147,0.9210728893610842,-0.6230985949874805,4,0.44671945956248515,0.4359858984013758,0.2895532535197658,0.585142047921966,0.9830104589085676,0.6971308129919552,-0.46712459313006793,-0.6230985949874805,29.865926222305053,10,10,10,k3_h6_invvol_g2.0_dd0.25_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h6_invvol_g2.0_dd0.3_to0,0.42733330604506525,0.1194382410561079,30.789506498895737,0.9356879119923571,-0.6248950786931325,4,0.480498296574301,0.49575311699325986,0.2901864790111759,0.6110123718130038,1.0073724600989036,0.728026187437076,-0.46693983901617653,-0.6181637495612151,33.243809923486644,10,10,10,k3_h6_invvol_g2.0_dd0.3_to0,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h6_invvol_g2.0_dd0.0_to1,0.5914602168067431,0.1194382410561079,47.20219757506352,0.9798949547783841,-0.6642664243790573,4,0.6506932849690811,0.5879331015917286,0.18439863267574608,1.766544756799434,1.03501493531634,0.6143347664129566,-0.48384543706734745,-0.6642664243790573,50.263308762964655,10,10,10,k3_h6_invvol_g2.0_dd0.0_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h6_invvol_g2.0_dd0.1_to1,0.3110311807260515,0.1194382410561079,19.159293966994362,0.9452700465832924,-0.612644019812208,4,0.34142253636196024,0.3643192590557559,0.2057201402667752,0.4387393884515258,0.9494822194778738,0.6548465552984725,-0.39221889498531964,-0.612644019812208,19.33623390225256,10,10,10,k3_h6_invvol_g2.0_dd0.1_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h6_invvol_g2.0_dd0.2_to1,0.3692476993835567,0.1194382410561079,24.980945832744883,0.9148821266027032,-0.6484461323762962,4,0.4073061650455269,0.4092350817044975,0.2522728110427883,0.5275402439246941,0.9529432782022852,0.6641393587505806,-0.45802488612097597,-0.6484461323762962,25.92459677060923,10,10,10,k3_h6_invvol_g2.0_dd0.2_to1,3,3,3,False,invvol,6,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h12_invvol_g1.25_dd0.0_to0,0.4202167288239367,0.1194382410561079,30.07784877678288,1.0067989035455287,-0.6497100702002546,4,0.48596363776816415,0.45677148651527344,0.16350366087983748,0.6952098091595,1.1973353038452497,0.6584295796456675,-0.3369181185805109,-0.5627434724151821,33.79034404287295,10,10,10,k3_h12_invvol_g1.25_dd0.0_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h12_invvol_g1.25_dd0.1_to0,0.2545723302815781,0.1194382410561079,13.513408922547022,1.157533629186682,-0.3593718343177304,4,0.3005823292708998,0.2930775050164931,0.09240457945185021,0.45373295179883644,1.2207751640134175,0.5019150912205368,-0.19901588139786514,-0.2738228279667883,15.25221319314652,10,9,10,k3_h12_invvol_g1.25_dd0.1_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h12_invvol_g1.25_dd0.15_to0,0.2723531553194738,0.1194382410561079,15.29149142633659,1.1255067008710908,-0.4482900055270912,4,0.3286563321849589,0.3384797291418349,0.049626622278927224,0.48840332284685517,1.1979744758718065,0.317731151328036,-0.22347531314769148,-0.3308250275932466,18.059613484552433,10,10,10,k3_h12_invvol_g1.25_dd0.15_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h12_invvol_g1.25_dd0.2_to0,0.28006834413708703,0.1194382410561079,16.063010308097915,1.0932926990783813,-0.48248011948618236,4,0.3385751867136563,0.3647852279220686,0.046672358046783824,0.4940875385471992,1.1612585703246792,0.30382970197366016,-0.24957374056937595,-0.369767927312163,19.05149893742216,10,10,10,k3_h12_invvol_g1.25_dd0.2_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h12_invvol_g1.25_dd0.25_to0,0.290369012289702,0.1194382410561079,17.093077123359414,1.0862178530134752,-0.4808295214449244,4,0.35209597659527514,0.38143598069233553,0.05921542523275147,0.5175627962088194,1.1573742087046974,0.34295910343379593,-0.2608143989889384,-0.36560103708197833,20.403577925584056,10,10,10,k3_h12_invvol_g1.25_dd0.25_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h12_invvol_g1.25_dd0.3_to0,0.3027731070262949,0.1194382410561079,18.333486597018698,1.0927986101393605,-0.4545989712684629,4,0.36772412245119046,0.39435425323031026,0.08446826978666055,0.5451950693423715,1.1683589338330787,0.4147285630052672,-0.2653167274720893,-0.33940213357442583,21.96639251117559,10,10,10,k3_h12_invvol_g1.25_dd0.3_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h12_invvol_g1.25_dd0.0_to1,0.41417665232648826,0.1194382410561079,29.473841127038035,1.0708798224525,-0.5616786371031921,4,0.47536836704642155,0.4448637380467757,0.14343119077131283,0.7021154959484677,1.2199927628420553,0.6208053119216663,-0.3049974161671052,-0.47425500527619685,32.73081697069869,10,10,10,k3_h12_invvol_g1.25_dd0.0_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h12_invvol_g1.25_dd0.1_to1,0.2545723302815781,0.1194382410561079,13.513408922547022,1.157533629186682,-0.3593718343177304,4,0.3005823292708998,0.2930775050164931,0.09240457945185021,0.45373295179883644,1.2207751640134175,0.5019150912205368,-0.19901588139786514,-0.2738228279667883,15.25221319314652,10,9,10,k3_h12_invvol_g1.25_dd0.1_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h12_invvol_g1.25_dd0.2_to1,0.2800593036480168,0.1194382410561079,16.06210625919089,1.093264988172898,-0.48248011948618247,4,0.33857810959860896,0.3647968864741249,0.046672358046783824,0.4940875385471992,1.1612696771177642,0.30382970197366016,-0.24957374056937595,-0.369767927312163,19.051791225917434,10,10,10,k3_h12_invvol_g1.25_dd0.2_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.25,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h12_invvol_g1.5_dd0.0_to0,0.4867881846835238,0.1194382410561079,36.73499436274159,0.995849178087344,-0.7282169311958797,4,0.5677921582753938,0.5455154900841175,0.18128148472420746,0.8207904318211512,1.184358507565101,0.6417812639286211,-0.3967587252883704,-0.639445636686218,41.973196093595924,10,10,10,k3_h12_invvol_g1.5_dd0.0_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h12_invvol_g1.5_dd0.1_to0,0.29810232430210215,0.1194382410561079,17.866408324599426,1.135537055543153,-0.42812264347816154,4,0.3550359079427863,0.34628424513346556,0.09807187682778506,0.5439227669520683,1.2000755223448618,0.4810587711516986,-0.23908676999220457,-0.3265396025933856,20.69757106033516,10,10,10,k3_h12_invvol_g1.5_dd0.1_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h12_invvol_g1.5_dd0.15_to0,0.3185969996459972,0.1194382410561079,19.91587585898893,1.1056424818908348,-0.5239912411607677,4,0.3885855315837367,0.4026871829928933,0.04496225053519676,0.5856276379426104,1.1793821089194014,0.29910489426443293,-0.2661906914404778,-0.3956940891796265,24.05253342443021,10,10,10,k3_h12_invvol_g1.5_dd0.15_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h12_invvol_g1.5_dd0.2_to0,0.32695709471245715,0.1194382410561079,20.751885365634926,1.074686817054905,-0.5608228694344044,4,0.39952986841948035,0.4347002417787945,0.03990708720950953,0.5909653300516378,1.143896147175765,0.2866365288241973,-0.2964754871326319,-0.438928457190686,25.14696710800457,10,10,10,k3_h12_invvol_g1.5_dd0.2_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h12_invvol_g1.5_dd0.25_to0,0.3387477904102565,0.1194382410561079,21.93095493541486,1.0684468649718362,-0.5608734279859309,4,0.41527785331618305,0.4549092142302549,0.05330779829610566,0.6192566678951359,1.1407784579321147,0.32694290284418026,-0.30951187124721896,-0.4360409405424382,26.721765597674846,10,10,10,k3_h12_invvol_g1.5_dd0.25_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h12_invvol_g1.5_dd0.3_to0,0.35330031202191803,0.1194382410561079,23.386207096581014,1.0756487789610096,-0.5360809056474427,4,0.4338339018012487,0.47061972844372313,0.08183856180730253,0.6531021545907798,1.1523005030309263,0.3997495782556813,-0.3151184767944445,-0.40173976762681596,28.57737044618141,10,10,10,k3_h12_invvol_g1.5_dd0.3_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h12_invvol_g1.5_dd0.0_to1,0.47803256970801433,0.1194382410561079,35.85943286519064,1.0987445929120323,-0.5689464313518127,4,0.5501988753034615,0.5371320626584345,0.14178427172176633,0.8463318257511683,1.2168146389169774,0.5708097978284784,-0.34078126739839515,-0.47425500527619685,40.213867796402695,10,10,10,k3_h12_invvol_g1.5_dd0.0_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h12_invvol_g1.5_dd0.1_to1,0.29810389336905474,0.1194382410561079,17.866565231294686,1.1355421774931627,-0.42812264347816154,4,0.35503807231043094,0.3462891113014843,0.09807187682778506,0.5439227669520683,1.2000833184143431,0.4810587711516986,-0.23908676999220457,-0.3265396025933856,20.697787497099633,10,10,10,k3_h12_invvol_g1.5_dd0.1_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h12_invvol_g1.5_dd0.2_to1,0.32703188275614625,0.1194382410561079,20.759364170003835,1.0754637556859568,-0.5568340139434882,4,0.39935197794851696,0.43450543229572014,0.03990708720950953,0.5909653300516378,1.1435600399331276,0.2866365288241973,-0.2964754871326319,-0.438928457190686,25.12917806090823,10,10,10,k3_h12_invvol_g1.5_dd0.2_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h12_invvol_g1.75_dd0.0_to0,0.5474004676880881,0.1194382410561079,42.79622266319802,0.9880280693795795,-0.7921384231247295,4,0.6435054589447239,0.6342267908202224,0.19572600598391876,0.9364568334867023,1.1750898991499459,0.6298942576200671,-0.4547222458616983,-0.7054689787026758,49.544526160528925,10,10,10,k3_h12_invvol_g1.75_dd0.0_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h12_invvol_g1.75_dd0.1_to0,0.3407505451782278,0.1194382410561079,22.131230412211988,1.1198261273379098,-0.49209746538523413,4,0.40915444653976485,0.39937755837434663,0.1009813724334172,0.635157220927314,1.1852911250609672,0.4661658293179379,-0.278096758242825,-0.37824453876231634,26.109424920033025,10,10,10,k3_h12_invvol_g1.75_dd0.1_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h12_invvol_g1.75_dd0.15_to0,0.36354813126785834,0.1194382410561079,24.410989021175045,1.091454843465902,-0.5921097982855358,4,0.4479953926781003,0.4673816815014066,0.03704552316139864,0.6836931982248529,1.1661029643928393,0.28580391950523887,-0.3083876377789482,-0.4573467431081468,29.99351953386657,10,10,10,k3_h12_invvol_g1.75_dd0.15_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h12_invvol_g1.75_dd0.2_to0,0.37214655899597315,0.1194382410561079,25.270831793986524,1.061397976454941,-0.6304129042701242,4,0.45950227204995786,0.505176763739161,0.029370873471651793,0.687964918266027,1.1314954609026422,0.2743584792479952,-0.34132644220162967,-0.5037823616247173,31.144207471052322,10,10,10,k3_h12_invvol_g1.75_dd0.2_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h12_invvol_g1.75_dd0.25_to0,0.3851294569543584,0.1194382410561079,26.569121589825052,1.055754307141999,-0.6322285232567012,4,0.47718195334119,0.5289534198824053,0.04300168937421489,0.7208828612056628,1.1289253020211292,0.3155049715539804,-0.356020978862687,-0.5024815315630086,32.91217560017554,10,10,10,k3_h12_invvol_g1.75_dd0.25_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h12_invvol_g1.75_dd0.3_to0,0.40161149474024427,0.1194382410561079,28.217325368413636,1.0633998222210137,-0.6098666843709606,4,0.4984618881203774,0.5474657958461833,0.07407029325343228,0.760940080333993,1.1408310631421827,0.38905203400700106,-0.36281359151822523,-0.46910624642022647,35.040169078094266,10,10,10,k3_h12_invvol_g1.75_dd0.3_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h12_invvol_g1.75_dd0.0_to1,0.5397793529047739,0.1194382410561079,42.034111184866596,1.1146031094460542,-0.5762524246870075,4,0.6233339383830832,0.6307351778308983,0.1375673085673772,0.9957097072331249,1.2110335269918993,0.5308441117194239,-0.3770531080173784,-0.4880581419924989,47.527374104364846,10,10,10,k3_h12_invvol_g1.75_dd0.0_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.0,0.0,True,1
k3_h12_invvol_g1.75_dd0.1_to1,0.3406514347016045,0.1194382410561079,22.121319364549663,1.1195727660731338,-0.4920974653852341,4,0.4091652924836323,0.3994019593892507,0.1009813724334172,0.635157220927314,1.1853232834405467,0.4661658293179379,-0.278096758242825,-0.37824453876231634,26.11050951441977,10,10,10,k3_h12_invvol_g1.75_dd0.1_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.1,0.0,True,1
k3_h12_invvol_g1.75_dd0.2_to1,0.3723229422342129,0.1194382410561079,25.2884701178105,1.0661396231211537,-0.6134552227838004,4,0.4566730161312133,0.49745278435401064,0.029370873471651793,0.6867356882698894,1.128070344786995,0.2743584792479952,-0.33827850060270864,-0.5037823616247173,30.861281879177863,10,10,10,k3_h12_invvol_g1.75_dd0.2_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,1.75,-1.0,-1.0,-1.0,0.2,0.0,True,1
k3_h12_invvol_g2.0_dd0.0_to0,0.601010811904511,0.1194382410561079,48.15725708484031,0.9821623066220764,-0.8435063627735603,4,0.7117796152033259,0.7222886054196209,0.20673324612188226,1.0429849685912331,1.1681387352915622,0.6209815453066007,-0.5107537412046184,-0.7618692064824617,56.371941786389144,10,10,10,k3_h12_invvol_g2.0_dd0.0_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,False,1
k3_h12_invvol_g2.0_dd0.1_to0,0.3823404891600073,0.1194382410561079,26.29022481038994,1.1080434376766126,-0.5515137435311669,4,0.46275246589176267,0.4522425139856794,0.10090614387110985,0.727065751547993,1.1742034138840798,0.45499855176426257,-0.3161075473978097,-0.4289376364735805,31.4692268552328,10,10,10,k3_h12_invvol_g2.0_dd0.1_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.1,0.0,False,1
k3_h12_invvol_g2.0_dd0.15_to0,0.40696766432416287,0.1194382410561079,28.752942326805496,1.0808147168225628,-0.6531756377289506,4,0.5066357560236975,0.5324292787233044,0.025700982123429528,0.7821095757202849,1.1561442216813118,0.2758301041085997,-0.3495242815220213,-0.5158551800046454,35.85755586842629,10,10,10,k3_h12_invvol_g2.0_dd0.15_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.15,0.0,False,1
k3_h12_invvol_g2.0_dd0.2_to0,0.41534864051820364,0.1194382410561079,29.591039946209573,1.051431939203194,-0.6918940350769125,4,0.5181774943542001,0.5760447352821413,0.01489027549419486,0.7844945521216731,1.1221955210363121,0.26515147066585976,-0.3841654825131563,-0.5644405223163957,37.01172970147656,10,10,10,k3_h12_invvol_g2.0_dd0.2_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.2,0.0,False,1
k3_h12_invvol_g2.0_dd0.25_to0,0.42917515063041134,0.1194382410561079,30.973690957430343,1.0462354429677099,-0.6953774050745404,4,0.5374285195124748,0.6033647177016209,0.028102206865907364,0.8217322900528654,1.1200359587239102,0.3069277358485365,-0.4003703145585747,-0.5648955423094262,38.93683221730403,10,10,10,k3_h12_invvol_g2.0_dd0.25_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.25,0.0,False,1
k3_h12_invvol_g2.0_dd0.3_to0,0.4473154986196308,0.1194382410561079,32.787725756352295,1.0542136133514548,-0.6760505123184428,4,0.5611596135888668,0.6246564605050707,0.06091719499152659,0.8678749374479175,1.1322294606531769,0.38102982482143527,-0.40979245415372334,-0.5335440457894507,41.309941624943214,10,10,10,k3_h12_invvol_g2.0_dd0.3_to0,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.3,0.0,False,1
k3_h12_invvol_g2.0_dd0.0_to1,0.5989350856557227,0.1194382410561079,47.94968445996148,1.1232205619616997,-0.5835934056810983,4,0.6942778860087039,0.7094686864393134,0.13078535001942937,1.1499724351908043,1.2043339922818583,0.4985399339989574,-0.4196269689412146,-0.5476285726324055,54.62176886692693,10,10,10,k3_h12_invvol_g2.0_dd0.0_to1,3,3,3,False,invvol,12,0.0,0.0,tight,1,10.0,0.03,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,True,1
